time_s,vx_mps,vy_mps,speed_mps,x_m,y_m,dist_from_start_m,path_length_m,true_displacement
940.948504,-187.63534669444,662.500320383442,688.5591462157089,-93045.5886323035,295540.586523164,309841.44307433703,310619.3183498187,
941.048487,-187.655686595933,662.565544098416,688.6274442238133,-93064.3499939942,295606.828553328,309910.2617325882,310688.16597325436,
941.148483,-187.698050222463,662.642371462524,688.7129086308692,-93083.1169301277,295673.08629869,309979.097067561,310757.03023620904,
941.248478,-187.740810022243,662.729405626595,688.8083019461858,-93101.8879345428,295739.351574115,310047.9408195677,310825.9028529293,
941.348462,-187.773022496031,662.810369578885,688.8949803842332,-93120.660622058,295805.617958557,310116.78614762577,310894.776995418,
941.448472,-187.798882507184,662.88216218132,688.9711033193838,-93139.4410951677,295871.909213608,310185.65754919377,310963.6771889335,
941.548478,-187.828412896955,662.955790448666,689.0499929473946,-93158.2235868198,295938.205088753,310254.53397654765,311032.5823778085,
941.648553,-187.852253195834,663.040408617865,689.1379052779617,-93177.0217081494,296004.554623564,310323.4662933105,311101.54345476616,
941.748512,-187.868409829302,663.1304003957,689.2288932863682,-93195.8000390271,296070.835977513,310392.3276457357,311170.43353817344,
941.848521,-187.881220861003,663.219056152355,689.3176840875633,-93214.5892114349,296137.159418913,310461.2324116479,311239.3670704992,
941.94856,-187.901516045774,663.305881946496,689.4067542148969,-93233.3856760436,296203.511533055,310530.16672962793,311308.3301775413,
942.048542,-187.93992533596,663.393247384562,689.501280789761,-93252.1743655397,296269.834549229,310599.0709704853,311377.2631691157,
942.148572,-187.991568840956,663.483527994881,689.6022200339976,-93270.976579221,296336.19829115,310668.0181314024,311446.2390306984,
942.248572,-188.041014838757,663.576131539469,689.7047959891798,-93289.778208405,296402.551274126,310736.95486694894,311515.20438148984,
942.348559,-188.060208491583,663.672512179629,689.8027583597485,-93308.5808249136,296468.905079196,310805.8926957736,311584.1707924073,
942.448569,-188.047194318936,663.768871889363,689.8919209416075,-93327.3880755911,296535.283785606,310874.855681224,311653.16242481815,
942.548568,-188.0292340578,663.860288915256,689.9749821979128,-93346.1917089717,296601.664579832,310943.8195849779,311722.1550800098,
942.648558,-188.016565609336,663.942637073452,690.0507620947748,-93364.9921187261,296668.048087117,311012.78512168874,311791.14946707414,
942.748571,-188.007128306959,664.017207758412,690.119940657787,-93383.7957475759,296734.454711097,311081.77368807234,311860.1669733051,
942.848581,-187.987950869418,664.0928958318,690.187542604435,-93402.5973815101,296800.866856828,311150.7669355437,311929.1892489789,
942.948578,-187.957209219066,664.175478570633,690.2586318416809,-93421.3940755968,296867.278283145,311219.7580268165,311998.2094869823,
943.048566,-187.915779753582,664.259774702379,690.328464260349,-93440.1854698075,296933.692075197,311288.7497967762,312067.2305581933,
943.148578,-187.87007755227,664.342637072196,690.3957600329941,-93458.9770173879,297000.1301674,311357.7648053589,312136.27505367296,
943.248563,-187.830142158454,664.424389603175,690.4635629798408,-93477.7592106218,297066.558552981,311426.76776017615,312205.307663312,
943.348558,-187.795876096052,664.500616757606,690.5275959365582,-93496.5395724695,297133.001480987,311495.7840503248,312274.35376872815,
943.448563,-187.758262769608,664.562025976813,690.5764632599835,-93515.3182182981,297199.45793578,311564.8127417328,312343.41242439713,
943.548561,-187.715600403001,664.610424197436,690.6114411060354,-93534.0915359829,297265.915229117,311633.8406471065,312412.470438375,
943.648574,-187.671848214071,664.659972121868,690.6472335086326,-93552.8633484322,297332.38738919,311702.8822953772,312481.54235023074,
943.748573,-187.62583814317,664.716046750946,690.688698291157,-93571.6280451012,297398.855525446,311771.9179830921,312550.60845608904,
943.848586,-187.57720444968,664.771651400694,690.7290033979773,-93590.3906360506,297465.338552023,311840.9672561933,312619.6883203186,
943.948573,-187.524304075984,664.828099136354,690.7689671810973,-93609.1432733171,297531.809897152,311910.0024126181,312688.75423903187,
944.048557,-187.467773828203,664.895050533827,690.8180617561201,-93627.8898772757,297598.28541685,311979.0397541479,312757.8225376869,
944.148572,-187.414041881558,664.975745438598,690.8811512235671,-93646.6367796748,297664.78893068,312048.10390273266,312826.91786098236,
944.248574,-187.371812679312,665.064581383117,690.9552037556645,-93665.3764471887,297731.292277061,312117.16573421954,312896.0110604914,
